date,var1(t-10),var2(t-10),var1(t-9),var2(t-9),var1(t-8),var2(t-8),var1(t-7),var2(t-7),var1(t-6),var2(t-6),var1(t-5),var2(t-5),var1(t-4),var2(t-4),var1(t-3),var2(t-3),var1(t-2),var2(t-2),var1(t-1),var2(t-1),var1(t)
2014-01-25,0.03262063436387308,0.035091319811270116,-0.029792422280352504,0.15906469462968742,-0.025439633520146998,-0.029852963149681333,0.030655593973949458,-0.2776317365982792,0.03619415973556528,0.039220713153280906,-0.0008729812863448316,0.14717087134548135,-0.0072544735749149325,0.027398974188114433,-0.021433988147985694,0.10265415406008316,-0.028245552890959758,-0.07598590697792162,-0.030846551379176468,-0.08223809823697259,0.06853191071441422
2014-01-26,-0.029792422280352504,0.15906469462968742,-0.025439633520146998,-0.029852963149681333,0.030655593973949458,-0.2776317365982792,0.03619415973556528,0.039220713153280906,-0.0008729812863448316,0.14717087134548135,-0.0072544735749149325,0.027398974188114433,-0.021433988147985694,0.10265415406008316,-0.028245552890959758,-0.07598590697792162,-0.030846551379176468,-0.08223809823697259,0.06853191071441422,-0.12136085700426724,0.03642956414184262
2014-01-27,-0.025439633520146998,-0.029852963149681333,0.030655593973949458,-0.2776317365982792,0.03619415973556528,0.039220713153280906,-0.0008729812863448316,0.14717087134548135,-0.0072544735749149325,0.027398974188114433,-0.021433988147985694,0.10265415406008316,-0.028245552890959758,-0.07598590697792162,-0.030846551379176468,-0.08223809823697259,0.06853191071441422,-0.12136085700426724,0.03642956414184262,-0.06669137449867213,-0.13770989690278856
2014-01-28,0.030655593973949458,-0.2776317365982792,0.03619415973556528,0.039220713153280906,-0.0008729812863448316,0.14717087134548135,-0.0072544735749149325,0.027398974188114433,-0.021433988147985694,0.10265415406008316,-0.028245552890959758,-0.07598590697792162,-0.030846551379176468,-0.08223809823697259,0.06853191071441422,-0.12136085700426724,0.03642956414184262,-0.06669137449867213,-0.13770989690278856,0.37037378829689427,0.05193413957344983
2014-01-29,0.03619415973556528,0.039220713153280906,-0.0008729812863448316,0.14717087134548135,-0.0072544735749149325,0.027398974188114433,-0.021433988147985694,0.10265415406008316,-0.028245552890959758,-0.07598590697792162,-0.030846551379176468,-0.08223809823697259,0.06853191071441422,-0.12136085700426724,0.03642956414184262,-0.06669137449867213,-0.13770989690278856,0.37037378829689427,0.05193413957344983,0.13353139262452274,0.016466551700516696
2014-01-30,-0.0008729812863448316,0.14717087134548135,-0.0072544735749149325,0.027398974188114433,-0.021433988147985694,0.10265415406008316,-0.028245552890959758,-0.07598590697792162,-0.030846551379176468,-0.08223809823697259,0.06853191071441422,-0.12136085700426724,0.03642956414184262,-0.06669137449867213,-0.13770989690278856,0.37037378829689427,0.05193413957344983,0.13353139262452274,0.016466551700516696,-0.31585294941847764,-0.008474060302141595
2014-01-31,-0.0072544735749149325,0.027398974188114433,-0.021433988147985694,0.10265415406008316,-0.028245552890959758,-0.07598590697792162,-0.030846551379176468,-0.08223809823697259,0.06853191071441422,-0.12136085700426724,0.03642956414184262,-0.06669137449867213,-0.13770989690278856,0.37037378829689427,0.05193413957344983,0.13353139262452274,0.016466551700516696,-0.31585294941847764,-0.008474060302141595,-0.08961215868968675,0.013208597384253729
2014-02-01,-0.021433988147985694,0.10265415406008316,-0.028245552890959758,-0.07598590697792162,-0.030846551379176468,-0.08223809823697259,0.06853191071441422,-0.12136085700426724,0.03642956414184262,-0.06669137449867213,-0.13770989690278856,0.37037378829689427,0.05193413957344983,0.13353139262452274,0.016466551700516696,-0.31585294941847764,-0.008474060302141595,-0.08961215868968675,0.013208597384253729,-0.09844007281325262,0.0032000027306713363
2014-02-02,-0.028245552890959758,-0.07598590697792162,-0.030846551379176468,-0.08223809823697259,0.06853191071441422,-0.12136085700426724,0.03642956414184262,-0.06669137449867213,-0.13770989690278856,0.37037378829689427,0.05193413957344983,0.13353139262452274,0.016466551700516696,-0.31585294941847764,-0.008474060302141595,-0.08961215868968675,0.013208597384253729,-0.09844007281325262,0.0032000027306713363,-0.10919929196499223,-0.008697542689866111
2014-02-03,-0.030846551379176468,-0.08223809823697259,0.06853191071441422,-0.12136085700426724,0.03642956414184262,-0.06669137449867213,-0.13770989690278856,0.37037378829689427,0.05193413957344983,0.13353139262452274,0.016466551700516696,-0.31585294941847764,-0.008474060302141595,-0.08961215868968675,0.013208597384253729,-0.09844007281325262,0.0032000027306713363,-0.10919929196499223,-0.008697542689866111,0.03774032798284699,-0.0018675726990107222
2014-02-04,0.06853191071441422,-0.12136085700426724,0.03642956414184262,-0.06669137449867213,-0.13770989690278856,0.37037378829689427,0.05193413957344983,0.13353139262452274,0.016466551700516696,-0.31585294941847764,-0.008474060302141595,-0.08961215868968675,0.013208597384253729,-0.09844007281325262,0.0032000027306713363,-0.10919929196499223,-0.008697542689866111,0.03774032798284699,-0.0018675726990107222,-0.03774032798284699,0.00500064609470563
2014-02-05,0.03642956414184262,-0.06669137449867213,-0.13770989690278856,0.37037378829689427,0.05193413957344983,0.13353139262452274,0.016466551700516696,-0.31585294941847764,-0.008474060302141595,-0.08961215868968675,0.013208597384253729,-0.09844007281325262,0.0032000027306713363,-0.10919929196499223,-0.008697542689866111,0.03774032798284699,-0.0018675726990107222,-0.03774032798284699,0.00500064609470563,0.10919929196499223,-0.019575347459258374
2014-02-06,-0.13770989690278856,0.37037378829689427,0.05193413957344983,0.13353139262452274,0.016466551700516696,-0.31585294941847764,-0.008474060302141595,-0.08961215868968675,0.013208597384253729,-0.09844007281325262,0.0032000027306713363,-0.10919929196499223,-0.008697542689866111,0.03774032798284699,-0.0018675726990107222,-0.03774032798284699,0.00500064609470563,0.10919929196499223,-0.019575347459258374,-0.035091319811270116,-0.03811036923885158
2014-02-07,0.05193413957344983,0.13353139262452274,0.016466551700516696,-0.31585294941847764,-0.008474060302141595,-0.08961215868968675,0.013208597384253729,-0.09844007281325262,0.0032000027306713363,-0.10919929196499223,-0.008697542689866111,0.03774032798284699,-0.0018675726990107222,-0.03774032798284699,0.00500064609470563,0.10919929196499223,-0.019575347459258374,-0.035091319811270116,-0.03811036923885158,0.035091319811270116,-0.09263957592597372
2014-02-08,0.016466551700516696,-0.31585294941847764,-0.008474060302141595,-0.08961215868968675,0.013208597384253729,-0.09844007281325262,0.0032000027306713363,-0.10919929196499223,-0.008697542689866111,0.03774032798284699,-0.0018675726990107222,-0.03774032798284699,0.00500064609470563,0.10919929196499223,-0.019575347459258374,-0.035091319811270116,-0.03811036923885158,0.035091319811270116,-0.09263957592597372,0.3462762367178336,-0.05552814190995026
2014-02-09,-0.008474060302141595,-0.08961215868968675,0.013208597384253729,-0.09844007281325262,0.0032000027306713363,-0.10919929196499223,-0.008697542689866111,0.03774032798284699,-0.0018675726990107222,-0.03774032798284699,0.00500064609470563,0.10919929196499223,-0.019575347459258374,-0.035091319811270116,-0.03811036923885158,0.035091319811270116,-0.09263957592597372,0.3462762367178336,-0.05552814190995026,-0.24783616390458096,0.013237026461487389
2014-02-10,0.013208597384253729,-0.09844007281325262,0.0032000027306713363,-0.10919929196499223,-0.008697542689866111,0.03774032798284699,-0.0018675726990107222,-0.03774032798284699,0.00500064609470563,0.10919929196499223,-0.019575347459258374,-0.035091319811270116,-0.03811036923885158,0.035091319811270116,-0.09263957592597372,0.3462762367178336,-0.05552814190995026,-0.24783616390458096,0.013237026461487389,-0.06453852113757153,-0.0027420779243936266
2014-02-11,0.0032000027306713363,-0.10919929196499223,-0.008697542689866111,0.03774032798284699,-0.0018675726990107222,-0.03774032798284699,0.00500064609470563,0.10919929196499223,-0.019575347459258374,-0.035091319811270116,-0.03811036923885158,0.035091319811270116,-0.09263957592597372,0.3462762367178336,-0.05552814190995026,-0.24783616390458096,0.013237026461487389,-0.06453852113757153,-0.0027420779243936266,0.4489502200479034,-0.013095073322104689
2014-02-12,-0.008697542689866111,0.03774032798284699,-0.0018675726990107222,-0.03774032798284699,0.00500064609470563,0.10919929196499223,-0.019575347459258374,-0.035091319811270116,-0.03811036923885158,0.035091319811270116,-0.09263957592597372,0.3462762367178336,-0.05552814190995026,-0.24783616390458096,0.013237026461487389,-0.06453852113757153,-0.0027420779243936266,0.4489502200479034,-0.013095073322104689,-0.043485111939738585,-0.030896262885790726
2014-02-13,-0.0018675726990107222,-0.03774032798284699,0.00500064609470563,0.10919929196499223,-0.019575347459258374,-0.035091319811270116,-0.03811036923885158,0.035091319811270116,-0.09263957592597372,0.3462762367178336,-0.05552814190995026,-0.24783616390458096,0.013237026461487389,-0.06453852113757153,-0.0027420779243936266,0.4489502200479034,-0.013095073322104689,-0.043485111939738585,-0.030896262885790726,-0.1957445771260955,-0.07398994825138416
2014-02-14,0.00500064609470563,0.10919929196499223,-0.019575347459258374,-0.035091319811270116,-0.03811036923885158,0.035091319811270116,-0.09263957592597372,0.3462762367178336,-0.05552814190995026,-0.24783616390458096,0.013237026461487389,-0.06453852113757153,-0.0027420779243936266,0.4489502200479034,-0.013095073322104689,-0.043485111939738585,-0.030896262885790726,-0.1957445771260955,-0.07398994825138416,-0.08455738802806301,0.08962537649936397
2014-02-15,-0.019575347459258374,-0.035091319811270116,-0.03811036923885158,0.035091319811270116,-0.09263957592597372,0.3462762367178336,-0.05552814190995026,-0.24783616390458096,0.013237026461487389,-0.06453852113757153,-0.0027420779243936266,0.4489502200479034,-0.013095073322104689,-0.043485111939738585,-0.030896262885790726,-0.1957445771260955,-0.07398994825138416,-0.08455738802806301,0.08962537649936397,0.2803019651541585,-0.01686370329032094
2014-02-16,-0.03811036923885158,0.035091319811270116,-0.09263957592597372,0.3462762367178336,-0.05552814190995026,-0.24783616390458096,0.013237026461487389,-0.06453852113757153,-0.0027420779243936266,0.4489502200479034,-0.013095073322104689,-0.043485111939738585,-0.030896262885790726,-0.1957445771260955,-0.07398994825138416,-0.08455738802806301,0.08962537649936397,0.2803019651541585,-0.01686370329032094,-0.3726752852851738,-0.054117578615395345
2014-02-17,-0.09263957592597372,0.3462762367178336,-0.05552814190995026,-0.24783616390458096,0.013237026461487389,-0.06453852113757153,-0.0027420779243936266,0.4489502200479034,-0.013095073322104689,-0.043485111939738585,-0.030896262885790726,-0.1957445771260955,-0.07398994825138416,-0.08455738802806301,0.08962537649936397,0.2803019651541585,-0.01686370329032094,-0.3726752852851738,-0.054117578615395345,0.03174869831458049,0.015512419839853742
2014-02-18,-0.05552814190995026,-0.24783616390458096,0.013237026461487389,-0.06453852113757153,-0.0027420779243936266,0.4489502200479034,-0.013095073322104689,-0.043485111939738585,-0.030896262885790726,-0.1957445771260955,-0.07398994825138416,-0.08455738802806301,0.08962537649936397,0.2803019651541585,-0.01686370329032094,-0.3726752852851738,-0.054117578615395345,0.03174869831458049,0.015512419839853742,-0.03174869831458049,0.0005267905012198426
2014-02-19,0.013237026461487389,-0.06453852113757153,-0.0027420779243936266,0.4489502200479034,-0.013095073322104689,-0.043485111939738585,-0.030896262885790726,-0.1957445771260955,-0.07398994825138416,-0.08455738802806301,0.08962537649936397,0.2803019651541585,-0.01686370329032094,-0.3726752852851738,-0.054117578615395345,0.03174869831458049,0.015512419839853742,-0.03174869831458049,0.0005267905012198426,0.09237332013101529,-0.005713706796911744
2014-02-20,-0.0027420779243936266,0.4489502200479034,-0.013095073322104689,-0.043485111939738585,-0.030896262885790726,-0.1957445771260955,-0.07398994825138416,-0.08455738802806301,0.08962537649936397,0.2803019651541585,-0.01686370329032094,-0.3726752852851738,-0.054117578615395345,0.03174869831458049,0.015512419839853742,-0.03174869831458049,0.0005267905012198426,0.09237332013101529,-0.005713706796911744,-0.0606246218164348,-0.11357461060538387
2014-02-21,-0.013095073322104689,-0.043485111939738585,-0.030896262885790726,-0.1957445771260955,-0.07398994825138416,-0.08455738802806301,0.08962537649936397,0.2803019651541585,-0.01686370329032094,-0.3726752852851738,-0.054117578615395345,0.03174869831458049,0.015512419839853742,-0.03174869831458049,0.0005267905012198426,0.09237332013101529,-0.005713706796911744,-0.0606246218164348,-0.11357461060538387,0.1451820098444978,0.031888042006020356
2014-02-22,-0.030896262885790726,-0.1957445771260955,-0.07398994825138416,-0.08455738802806301,0.08962537649936397,0.2803019651541585,-0.01686370329032094,-0.3726752852851738,-0.054117578615395345,0.03174869831458049,0.015512419839853742,-0.03174869831458049,0.0005267905012198426,0.09237332013101529,-0.005713706796911744,-0.0606246218164348,-0.11357461060538387,0.1451820098444978,0.031888042006020356,-0.055569851154811056,0.05301432892937541
2014-02-23,-0.07398994825138416,-0.08455738802806301,0.08962537649936397,0.2803019651541585,-0.01686370329032094,-0.3726752852851738,-0.054117578615395345,0.03174869831458049,0.015512419839853742,-0.03174869831458049,0.0005267905012198426,0.09237332013101529,-0.005713706796911744,-0.0606246218164348,-0.11357461060538387,0.1451820098444978,0.031888042006020356,-0.055569851154811056,0.05301432892937541,-0.2231435513142095,0.0006604801930931714
2014-02-24,0.08962537649936397,0.2803019651541585,-0.01686370329032094,-0.3726752852851738,-0.054117578615395345,0.03174869831458049,0.015512419839853742,-0.03174869831458049,0.0005267905012198426,0.09237332013101529,-0.005713706796911744,-0.0606246218164348,-0.11357461060538387,0.1451820098444978,0.031888042006020356,-0.055569851154811056,0.05301432892937541,-0.2231435513142095,0.0006604801930931714,-0.11332868530700313,-0.1033780275914511
2014-02-25,-0.01686370329032094,-0.3726752852851738,-0.054117578615395345,0.03174869831458049,0.015512419839853742,-0.03174869831458049,0.0005267905012198426,0.09237332013101529,-0.005713706796911744,-0.0606246218164348,-0.11357461060538387,0.1451820098444978,0.031888042006020356,-0.055569851154811056,0.05301432892937541,-0.2231435513142095,0.0006604801930931714,-0.11332868530700313,-0.1033780275914511,0.5187937934151675,-0.01402749193091779
2014-02-26,-0.054117578615395345,0.03174869831458049,0.015512419839853742,-0.03174869831458049,0.0005267905012198426,0.09237332013101529,-0.005713706796911744,-0.0606246218164348,-0.11357461060538387,0.1451820098444978,0.031888042006020356,-0.055569851154811056,0.05301432892937541,-0.2231435513142095,0.0006604801930931714,-0.11332868530700313,-0.1033780275914511,0.5187937934151675,-0.01402749193091779,0.8675005677047234,0.07847791979023544
2014-02-27,0.015512419839853742,-0.03174869831458049,0.0005267905012198426,0.09237332013101529,-0.005713706796911744,-0.0606246218164348,-0.11357461060538387,0.1451820098444978,0.031888042006020356,-0.055569851154811056,0.05301432892937541,-0.2231435513142095,0.0006604801930931714,-0.11332868530700313,-0.1033780275914511,0.5187937934151675,-0.01402749193091779,0.8675005677047234,0.07847791979023544,-0.3147107448397004,-0.006750150473373573
2014-02-28,0.0005267905012198426,0.09237332013101529,-0.005713706796911744,-0.0606246218164348,-0.11357461060538387,0.1451820098444978,0.031888042006020356,-0.055569851154811056,0.05301432892937541,-0.2231435513142095,0.0006604801930931714,-0.11332868530700313,-0.1033780275914511,0.5187937934151675,-0.01402749193091779,0.8675005677047234,0.07847791979023544,-0.3147107448397004,-0.006750150473373573,-0.4837969513780713,-0.05233324429437136
2014-03-01,-0.005713706796911744,-0.0606246218164348,-0.11357461060538387,0.1451820098444978,0.031888042006020356,-0.055569851154811056,0.05301432892937541,-0.2231435513142095,0.0006604801930931714,-0.11332868530700313,-0.1033780275914511,0.5187937934151675,-0.01402749193091779,0.8675005677047234,0.07847791979023544,-0.3147107448397004,-0.006750150473373573,-0.4837969513780713,-0.05233324429437136,0.3980301296206461,0.029332877021123416
2014-03-02,-0.11357461060538387,0.1451820098444978,0.031888042006020356,-0.055569851154811056,0.05301432892937541,-0.2231435513142095,0.0006604801930931714,-0.11332868530700313,-0.1033780275914511,0.5187937934151675,-0.01402749193091779,0.8675005677047234,0.07847791979023544,-0.3147107448397004,-0.006750150473373573,-0.4837969513780713,-0.05233324429437136,0.3980301296206461,0.029332877021123416,-0.3128723212803397,-0.01034308136641826
2014-03-03,0.031888042006020356,-0.055569851154811056,0.05301432892937541,-0.2231435513142095,0.0006604801930931714,-0.11332868530700313,-0.1033780275914511,0.5187937934151675,-0.01402749193091779,0.8675005677047234,0.07847791979023544,-0.3147107448397004,-0.006750150473373573,-0.4837969513780713,-0.05233324429437136,0.3980301296206461,0.029332877021123416,-0.3128723212803397,-0.01034308136641826,-0.2809023854664019,0.17636711414336936
2014-03-04,0.05301432892937541,-0.2231435513142095,0.0006604801930931714,-0.11332868530700313,-0.1033780275914511,0.5187937934151675,-0.01402749193091779,0.8675005677047234,0.07847791979023544,-0.3147107448397004,-0.006750150473373573,-0.4837969513780713,-0.05233324429437136,0.3980301296206461,0.029332877021123416,-0.3128723212803397,-0.01034308136641826,-0.2809023854664019,0.17636711414336936,-0.027398974188114433,-0.0014686711168705457
2014-03-05,0.0006604801930931714,-0.11332868530700313,-0.1033780275914511,0.5187937934151675,-0.01402749193091779,0.8675005677047234,0.07847791979023544,-0.3147107448397004,-0.006750150473373573,-0.4837969513780713,-0.05233324429437136,0.3980301296206461,0.029332877021123416,-0.3128723212803397,-0.01034308136641826,-0.2809023854664019,0.17636711414336936,-0.027398974188114433,-0.0014686711168705457,0.0,-0.0019064924073193268
2014-03-06,-0.1033780275914511,0.5187937934151675,-0.01402749193091779,0.8675005677047234,0.07847791979023544,-0.3147107448397004,-0.006750150473373573,-0.4837969513780713,-0.05233324429437136,0.3980301296206461,0.029332877021123416,-0.3128723212803397,-0.01034308136641826,-0.2809023854664019,0.17636711414336936,-0.027398974188114433,-0.0014686711168705457,0.0,-0.0019064924073193268,0.15415067982725827,-0.002482380145940155
2014-03-07,-0.01402749193091779,0.8675005677047234,0.07847791979023544,-0.3147107448397004,-0.006750150473373573,-0.4837969513780713,-0.05233324429437136,0.3980301296206461,0.029332877021123416,-0.3128723212803397,-0.01034308136641826,-0.2809023854664019,0.17636711414336936,-0.027398974188114433,-0.0014686711168705457,0.0,-0.0019064924073193268,0.15415067982725827,-0.002482380145940155,0.42121346507630353,-0.05370158183437379
2014-03-08,0.07847791979023544,-0.3147107448397004,-0.006750150473373573,-0.4837969513780713,-0.05233324429437136,0.3980301296206461,0.029332877021123416,-0.3128723212803397,-0.01034308136641826,-0.2809023854664019,0.17636711414336936,-0.027398974188114433,-0.0014686711168705457,0.0,-0.0019064924073193268,0.15415067982725827,-0.002482380145940155,0.42121346507630353,-0.05370158183437379,0.17185025692665956,-0.01877160847414583
2014-03-09,-0.006750150473373573,-0.4837969513780713,-0.05233324429437136,0.3980301296206461,0.029332877021123416,-0.3128723212803397,-0.01034308136641826,-0.2809023854664019,0.17636711414336936,-0.027398974188114433,-0.0014686711168705457,0.0,-0.0019064924073193268,0.15415067982725827,-0.002482380145940155,0.42121346507630353,-0.05370158183437379,0.17185025692665956,-0.01877160847414583,-0.7472144018302214,0.031108765688175666
2014-03-10,-0.05233324429437136,0.3980301296206461,0.029332877021123416,-0.3128723212803397,-0.01034308136641826,-0.2809023854664019,0.17636711414336936,-0.027398974188114433,-0.0014686711168705457,0.0,-0.0019064924073193268,0.15415067982725827,-0.002482380145940155,0.42121346507630353,-0.05370158183437379,0.17185025692665956,-0.01877160847414583,-0.7472144018302214,0.031108765688175666,-0.216223108469636,-0.014501143610710088
2014-03-11,0.029332877021123416,-0.3128723212803397,-0.01034308136641826,-0.2809023854664019,0.17636711414336936,-0.027398974188114433,-0.0014686711168705457,0.0,-0.0019064924073193268,0.15415067982725827,-0.002482380145940155,0.42121346507630353,-0.05370158183437379,0.17185025692665956,-0.01877160847414583,-0.7472144018302214,0.031108765688175666,-0.216223108469636,-0.014501143610710088,0.06669137449867213,0.010016725323557907
2014-03-12,-0.01034308136641826,-0.2809023854664019,0.17636711414336936,-0.027398974188114433,-0.0014686711168705457,0.0,-0.0019064924073193268,0.15415067982725827,-0.002482380145940155,0.42121346507630353,-0.05370158183437379,0.17185025692665956,-0.01877160847414583,-0.7472144018302214,0.031108765688175666,-0.216223108469636,-0.014501143610710088,0.06669137449867213,0.010016725323557907,-0.10178269430994225,-0.0031748314866018035
2014-03-13,0.17636711414336936,-0.027398974188114433,-0.0014686711168705457,0.0,-0.0019064924073193268,0.15415067982725827,-0.002482380145940155,0.42121346507630353,-0.05370158183437379,0.17185025692665956,-0.01877160847414583,-0.7472144018302214,0.031108765688175666,-0.216223108469636,-0.014501143610710088,0.06669137449867213,0.010016725323557907,-0.10178269430994225,-0.0031748314866018035,-0.07410797215372211,0.00951008553071464
2014-03-14,-0.0014686711168705457,0.0,-0.0019064924073193268,0.15415067982725827,-0.002482380145940155,0.42121346507630353,-0.05370158183437379,0.17185025692665956,-0.01877160847414583,-0.7472144018302214,0.031108765688175666,-0.216223108469636,-0.014501143610710088,0.06669137449867213,0.010016725323557907,-0.10178269430994225,-0.0031748314866018035,-0.07410797215372211,0.00951008553071464,-0.03922071315328102,-0.014744453893970721
2014-03-15,-0.0019064924073193268,0.15415067982725827,-0.002482380145940155,0.42121346507630353,-0.05370158183437379,0.17185025692665956,-0.01877160847414583,-0.7472144018302214,0.031108765688175666,-0.216223108469636,-0.014501143610710088,0.06669137449867213,0.010016725323557907,-0.10178269430994225,-0.0031748314866018035,-0.07410797215372211,0.00951008553071464,-0.03922071315328102,-0.014744453893970721,-0.083381608939051,0.01157398367271778
2014-03-16,-0.002482380145940155,0.42121346507630353,-0.05370158183437379,0.17185025692665956,-0.01877160847414583,-0.7472144018302214,0.031108765688175666,-0.216223108469636,-0.014501143610710088,0.06669137449867213,0.010016725323557907,-0.10178269430994225,-0.0031748314866018035,-0.07410797215372211,0.00951008553071464,-0.03922071315328102,-0.014744453893970721,-0.083381608939051,0.01157398367271778,-0.13976194237515882,-0.007907050973667396
2014-03-17,-0.05370158183437379,0.17185025692665956,-0.01877160847414583,-0.7472144018302214,0.031108765688175666,-0.216223108469636,-0.014501143610710088,0.06669137449867213,0.010016725323557907,-0.10178269430994225,-0.0031748314866018035,-0.07410797215372211,0.00951008553071464,-0.03922071315328102,-0.014744453893970721,-0.083381608939051,0.01157398367271778,-0.13976194237515882,-0.007907050973667396,-0.05129329438755026,-0.01394540262568622
2014-03-18,-0.01877160847414583,-0.7472144018302214,0.031108765688175666,-0.216223108469636,-0.014501143610710088,0.06669137449867213,0.010016725323557907,-0.10178269430994225,-0.0031748314866018035,-0.07410797215372211,0.00951008553071464,-0.03922071315328102,-0.014744453893970721,-0.083381608939051,0.01157398367271778,-0.13976194237515882,-0.007907050973667396,-0.05129329438755026,-0.01394540262568622,0.1000834585569822,-0.01218896435788519
